Titles	Genres
Garden State (2004)[0.0019847312964619388, 0.0020542381673473355, 0.0018882797575577573, 0.0024005646897644608, 0.0020534217096528314, 0.0021365404294914603, 0.001530100982532456, 0.0018877040503378303, 0.0019031394157243632, 0.98216127950112952]	romance
Musa the Warrior (Musa) (2001)[0.0017408572477221709, 0.98480259207104792, 0.0016562572009276202, 0.0021055950728667413, 0.001801107319792661, 0.0018740128189452462, 0.0013420896772962908, 0.001655752233787655, 0.0016692909771693343, 0.0013524453804441194]	action
Collateral (2004)[0.00011231872344502753, 0.0001162522146044861, 0.00010686039578962257, 0.99903907444443052, 0.00011620601012018891, 0.00012090981487365864, 8.659055732450566e-05, 0.00010682781571183795, 0.00010770132465444062, 8.7258699045753449e-05]	action
Code 46 (2003)[0.002308064555818291, 0.0023888948149886286, 0.9796579673954291, 0.0027916415104981994, 0.0023879453478897416, 0.0024846049670162922, 0.0017793702608012616, 0.0021952305675968509, 0.0022131805136768406, 0.0017931000662849412]	sci-fi
Harold and Kumar Go to White Castle (2004)[0.0018548123719246891, 0.0019197693785894209, 0.0017646744736764166, 0.0022434256436186773, 0.001919006365563105, 0.0019966842004267354, 0.0014299417950200855, 0.0017641364517910212, 0.0017785614304947656, 0.983328987888895]	comedy
Princess Diaries 2: Royal Engagement, The (2004)[0.000297401132912258, 0.00030781635747356343, 0.0002829483971729828, 0.99745563036949414, 0.0003076940157521664, 0.00032014890145396635, 0.00022927726614001064, 0.00028286213059385576, 0.00028517503570149063, 0.00023104639330554766]	romance
AVP: Alien vs. Predator (2004)[0.34279652489124757, 0.0011161117578048843, 0.0010259429860348904, 0.0013042784026719078, 0.0011156681587874639, 0.0011608283461406906, 0.00083133675752823492, 0.6487775407038453, 0.0010340165577659261, 0.00083775143817326034]	action
Yu-Gi-Oh! (2004)[0.0011671852491878102, 0.0012080610063037779, 0.001110463811040939, 0.99001432619934215, 0.0012075808620246487, 0.0012564615059183048, 0.00089982523063111581, 0.0011101252478429142, 0.0011192025122701457, 0.00090676837543803707]	animation
Cellular (2004)[0.0011671852491878241, 0.0012080610063037772, 0.001110463811040939, 0.0014117294873182136, 0.0012075808620246409, 0.9898590582179424, 0.00089982523063111581, 0.0011101252478429139, 0.0011192025122701446, 0.00090676837543803707]	action
Shaun of the Dead (2004)[0.35224330684253607, 0.00063374721190299834, 0.14294305410977837, 0.50077001942662647, 0.00063349532884690574, 0.00065913805021776677, 0.00047204713018362323, 0.0005823702420758841, 0.00058713216303223103, 0.00047568949479953615]	comedy
Ladder 49 (2004)[0.0004624171987980529, 0.0004786114174257012, 0.00043994521454540327, 0.0005593011010369993, 0.99596298090150182, 0.00049778679979774405, 0.00035649410652318757, 0.00043981108207092619, 0.00044340732627647122, 0.00035924485202369822]	action
I Heart Huckabees (2004)[0.0010783471806119669, 0.001116111757804883, 0.0010259429860348898, 0.0013042784026720351, 0.0011156681587874539, 0.0011608283461406886, 0.0008313367575282346, 0.99049571841448059, 0.0010340165577659255, 0.00083775143817326001]	comedy
Primer (2004)[0.00032842469394274659, 0.00033992638832230698, 0.9971054423865704, 0.00039723499343762388, 0.00033979128445766227, 0.00035354540833960625, 0.00025319444893398687, 0.00031236904768512788, 0.00031492322474778797, 0.00025514812356258591]	sci-fi
Incredibles, The (2004)[0.0003104340826772104, 0.99728995964736955, 0.00029534798761945302, 0.00037547505735537756, 0.00032117802844238325, 0.00033417872208408499, 0.00023932483745416945, 0.00029525794059745696, 0.00029767220367835756, 0.00024117149272207265]	animation
Polar Express, The (2004)[0.0016400938999559941, 0.093099651194583286, 0.0015603906268327691, 0.0019837201696520025, 0.0016968566102839185, 0.0017655422331802968, 0.001264407576099447, 0.0015599148879248139, 0.89415525892539005, 0.0012741638760974691]	animation
Finding Neverland (2004)[0.00011458983769525382, 0.00011860286508473532, 0.00010902114121317096, 0.9990196442759266, 0.00011855572633366616, 0.00012335464326138581, 8.8341441261242877e-05, 0.00010898790235760947, 0.00010987907388171591, 8.9023092984543342e-05]	fantasy
National Treasure (2004)[0.00085150881469048614, 0.00088132933162695466, 0.00081012823298968822, 0.0010299137204177002, 0.99256611268702744, 0.00091663945235190877, 0.00065645887496990204, 0.00080988123745264883, 0.00081650346873807786, 0.00066152417973525948]	action
SpongeBob SquarePants Movie, The (2004)[0.001854812371924688, 0.0019197693785894191, 0.001764674473676417, 0.0022434256436192498, 0.0019190063655631102, 0.0019966842004266769, 0.0014299417950200857, 0.0017641364517910212, 0.0017785614304947658, 0.98332898788889456]	animation
Alexander (2004)[0.00028541841555147849, 0.00029541399580630445, 0.00027154800122355054, 0.00034521820228366372, 0.00029529658340798844, 0.00030724964393627306, 0.00022003935688759849, 0.00027146521044838303, 0.99748661338706757, 0.00022173720338721363]	action
Closer (2004)[0.00055259797833170237, 0.00057195039968964737, 0.00052574349908786518, 0.00066837621636355667, 0.99517567988795086, 0.00059486537248925762, 0.00042601772395994565, 0.00052558320804675033, 0.0005298807931770974, 0.00042930492090339465]	romance
House of Flying Daggers (Shi mian mai fu) (2004)[0.0012719750706728205, 0.0013165206508046522, 0.001210161185219988, 0.0015384744758078954, 0.0013159973992010071, 0.98894860507455007, 0.00098061148572743109, 0.0012097922258384036, 0.0012196844465200624, 0.00098817798565760113]	fantasy
Damn Yankees! (1958)[0.0014699304751764762, 0.001521408611249977, 0.0013984965956051426, 0.0017779047478120274, 0.0015208039268531453, 0.0015823632621476773, 0.98677955370600723, 0.0013980702156771096, 0.0014095019465202694, 0.0011419665129508217]	fantasy
Love Me If You Dare (Jeux d'enfants) (2003)[0.00054202734034337224, 0.00056100956953921278, 0.00051568656000829463, 0.00065559085828593045, 0.00056078659608510258, 0.00058348620218652038, 0.00041786843765566302, 0.0005155293351719704, 0.99522692234686327, 0.00042109275386076686]	romance
Freshman, The (1925)[0.00015049869279288997, 0.00015576927689010478, 0.00014318494178346201, 0.00018203060959412352, 0.00015570736633527881, 0.00016201011306206752, 0.00011602487355480031, 0.00014314128691482315, 0.99867471270555941, 0.0001169201335129265]	comedy
Atalante, L' (1934)[0.0004780191897027542, 0.00049475980247922478, 0.00045478899901914651, 0.99591038037693846, 0.00049456316001875633, 0.00051458216368799694, 0.00036852224436497154, 0.00045465034090492659, 0.0004583679226591869, 0.0003713658002245944]	comedy
Topper (1937)[0.0017408572477221789, 0.0018018234551695231, 0.0016562572009276213, 0.0021055950728700221, 0.0018011073197926734, 0.0018740128189453126, 0.0013420896772962908, 0.0016557522337876543, 0.0016692909771693363, 0.98435321399631948]	comedy
Holiday (1938)[0.00061230384358674573, 0.0006337472119029953, 0.000582547851883403, 0.00074059142864417872, 0.00063349532884690129, 0.00065913805021776504, 0.00047204713018362307, 0.00058237024207588378, 0.0005871321630322307, 0.99449662674962624]	comedy
Magnificent Obsession (1954)[0.00037641659653348263, 0.99671394275651548, 0.00035812396414065014, 0.00045528197791423026, 0.00038944415930426284, 0.0004052081398922845, 0.00029019313859973228, 0.00035801477769676683, 0.00036094219044800768, 0.00029243229895519341]	romance
Music Man, The (1962)[0.00059935234830398498, 0.99476774896834264, 0.00057022575749403185, 0.00072492638506846158, 0.00062009558973183984, 0.00064519591440152693, 0.00046206235506935733, 0.00057005190450203557, 0.00057471310096114333, 0.00046562767612489552]	comedy
Hobbit, The (1977)[0.00054202734034337321, 0.00056100956953921473, 0.00051568656000829517, 0.99536276849328487, 0.00056078659608510334, 0.00058348620218652862, 0.0004178684376556634, 0.00051552933517197115, 0.0005197447118643248, 0.00042109275386076724]	animation
Blue Thunder (1983)[0.00044083470023411578, 0.00045627308257110885, 0.00041941155579348525, 0.00053319671901720656, 0.99615140157253745, 0.00047455348814821023, 0.00033985537949900348, 0.00041928368371318313, 0.00042271207963020543, 0.000342477738856073]	action
Kiki's Delivery Service (Majo no takkyûbin) (1989)[0.0013317576306719869, 0.0013783968436731574, 0.0012670385056424809, 0.0016107824516172285, 0.0013778489993545144, 0.0014336217831031938, 0.0010267000186971529, 0.0012666522052477874, 0.98827257941946467, 0.0010346221425278921]	animation
Johnny Stecchino (1991)[0.0021342212002715315, 0.0022089633266604218, 0.0020305049342484835, 0.0025813751527205353, 0.0022080853733959893, 0.98145708836104706, 0.0016453481442542943, 0.0020298858647774115, 0.0020464838214381462, 0.0016580438211862961]	comedy
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)[0.00053185352271840252, 0.00055047945671734091, 0.00050600715710243907, 0.00064328546087782002, 0.99535678423207774, 0.00057253420444417207, 0.00041002507449016881, 0.00050585288336598008, 0.000509989137714318, 0.00041318887049159584]	animation
Fortress (1992)[0.00085150881469048657, 0.99256646297168638, 0.00081012823298968789, 0.0010299137204167733, 0.00088097904696879793, 0.00091663945235190758, 0.00065645887496990183, 0.0008098812374526484, 0.00081650346873807754, 0.00066152417973525915]	sci-fi
Major League II (1994)[0.98832732769192333, 0.0013783968436731442, 0.0012670385056424739, 0.001610782451615703, 0.0013778489993545129, 0.0014336217831031639, 0.0010267000186971527, 0.0012666522052477865, 0.0012770093582147243, 0.0010346221425278916]	comedy
Lion King II: Simba's Pride, The (1998)[0.00039754084290249801, 0.99652953143291034, 0.00037822164027614583, 0.00048083209647152185, 0.00041129950373880702, 0.00042794814832093289, 0.00030647858246919045, 0.00037810632636242717, 0.00038119802354945147, 0.00030884340299862931]	animation
Who Am I? (Wo shi shei) (1998)[0.0013974368687129327, 0.0014463762209452862, 0.98768374728751385, 0.0016902225551566129, 0.0014458013581988404, 0.0015043247279818354, 0.0010773345135718939, 0.0013291205927287626, 0.0013399885367732019, 0.0010856473384167555]	comedy
Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)[0.0030544722444967479, 0.0031614422954551222, 0.0029060347461578161, 0.003694433714558471, 0.0031601857790837908, 0.0032881042651768957, 0.0023548028847804499, 0.97307864774091701, 0.0029289035413007755, 0.0023729727880730253]	animation
Taxi 2 (2000)[0.00054202734034337311, 0.00056100956953921842, 0.00051568656000829485, 0.00065559085828597197, 0.00056078659608510095, 0.00058348620218654282, 0.00041786843765566323, 0.00051552933517197083, 0.00051974471186432458, 0.99512827038885965]	romance
10th Kingdom, The (2000)[0.00027436390123181906, 0.00028397234359000119, 0.00026103070064152384, 0.00033184758794143487, 0.00028385947868045088, 0.00029534958632422515, 0.0002115170328570948, 0.00026095111642823103, 0.99758395913208464, 0.00021314912022057879]	fantasy
2046 (2004)[0.00045499199380423343, 0.00047092617583865644, 0.00043288085056296345, 0.00055032019518188094, 0.99602780481905484, 0.00048979365196215362, 0.00035076974802851274, 0.00043274887190353022, 0.00043628736987795882, 0.00035347632378516391]	romance
Daria: Is It Fall Yet? (2000)[0.00019915697833572293, 0.99826139113610468, 0.00018947859160486926, 0.00024088359505640262, 0.00020604968726620435, 0.00021439019820373097, 0.00015353730188711649, 0.00018942082252019208, 0.00019096967738803722, 0.00015472201163293961]	animation
Cube 2: Hypercube (2002)[0.0015503569843202045, 0.0016046517208054471, 0.0014750146358344972, 0.0018751819149114728, 0.001604013951404951, 0.0016689414748733335, 0.0011952261493599606, 0.0014745649267424259, 0.0014866221390084915, 0.98606542610273917]	sci-fi
Battlestar Galactica (2003)[0.0012719750706728173, 0.0013165206508046398, 0.0012101611852199875, 0.0015384744757923991, 0.0013159973992010068, 0.0013692665443640914, 0.00098061148572743087, 0.98878913075604002, 0.0012196844465200618, 0.00098817798565760113]	sci-fi
Animatrix, The (2003)[0.0014699304751764773, 0.0015214086112499672, 0.0013984965956051422, 0.0017779047478118405, 0.0015208039268531585, 0.0015823632621476261, 0.001133222450984344, 0.98704440147070038, 0.0014095019465202696, 0.0011419665129508217]	animation
11:14 (2003)[0.0021342212002715289, 0.0022089633266604049, 0.0020305049342491228, 0.0025813751527209998, 0.0022080853733960075, 0.0022974645928073283, 0.0016453481442542945, 0.98118950963301588, 0.0020464838214381458, 0.0016580438211862964]	comedy
Lemony Snicket's A Series of Unfortunate Events (2004)[0.00067023683934581057, 0.00069370906731848036, 0.00063766549092176075, 0.00081066232652239601, 0.99414866287848069, 0.00072150225430999088, 0.00051670976733254707, 0.00063747107660070844, 0.00064268354567864345, 0.00052069675348898569]	fantasy
Very Long Engagement, A (Un long dimanche de fiançailles) (2004)[0.0003486288071349688, 0.00036083806565155406, 0.00033168657167244585, 0.99701735988525841, 0.00036069465043327294, 0.00037529490397871743, 0.00026877052893117614, 0.00033158544557960909, 0.00033429675115129631, 0.00027084439020854116]	romance
Head-On (Gegen die Wand) (2004)[0.0011210089028425001, 0.0011602675275289634, 0.0010665314861779927, 0.0013558784475618325, 0.99021330875641111, 0.0012067531997970748, 0.00086422621879577713, 0.0010662063172646389, 0.0010749244656849193, 0.00087089467793514638]	romance
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)[0.00058693740575298595, 0.99487612944963633, 0.00055841414110440509, 0.00070991031071240742, 0.00060725097313121552, 0.00063183137143427029, 0.00045249122781942084, 0.00055824388929110445, 0.00056280853405333035, 0.00045598269706440778]	sci-fi
Cat Returns, The (Neko no ongaeshi) (2002)[0.00056358911487423228, 0.00058332645458858358, 0.00053620050184829439, 0.00068167017425138795, 0.00058309461128052472, 0.00060669720465264044, 0.00043449118777484782, 0.99503266689744752, 0.00054042008643809768, 0.00043784376684393675]	fantasy
Ju-on: The Grudge (2002)[0.00080323281233619871, 0.00083136266521728586, 0.00076419828862698777, 0.00097152311267021253, 0.00083103223982857778, 0.99302121304822433, 0.00061924116254368617, 0.00076396529641783127, 0.0007702120825550594, 0.00062401929157984519]	fantasy
Jacket, The (2005)[0.0015503569843202082, 0.0016046517208054528, 0.0014750146358344974, 0.98673615937935644, 0.001604013951404964, 0.0016689414748733799, 0.0011952261493599606, 0.0014745649267424257, 0.0014866221390084922, 0.0012044486382939556]	romance
Millions (2004)[0.99573833312488436, 0.00050324964279010965, 0.00046259295956215332, 0.00058809311491766678, 0.0005030496260395481, 0.00052341214618586453, 0.00037484590887851938, 0.00046245192214137846, 0.00046623329581098474, 0.00037773825878940171]	fantasy
Starship Troopers 2: Hero of the Federation (2004)[0.99515655478848886, 0.00057195039968964845, 0.00052574349908786463, 0.00066837621635858126, 0.00057172307779867939, 0.00059486537248925545, 0.00042601772395994537, 0.0005255832080467499, 0.00052988079317711409, 0.00042930492090339438]	sci-fi
Ong-Bak: The Thai Warrior (Ong Bak) (2003)[0.00059935234830398368, 0.00062034214493926737, 0.00057022575749403196, 0.00072492638506254357, 0.00062009558973183615, 0.0006451959144015189, 0.00046206235506935755, 0.00057005190450203557, 0.00057471310096114323, 0.9946130344995342]	action
Sea Inside, The (Mar adentro) (2004)[0.001984731296461934, 0.0020542381673473277, 0.0018882797575577558, 0.0024005646897611479, 0.0020534217096528076, 0.0021365404294913896, 0.0015301009825324555, 0.0018877040503378288, 0.98252251151644587, 0.0015419074004114964]	romance
Spanglish (2004)[0.0013317576306719828, 0.0013783968436731442, 0.0012670385056424741, 0.0016107824516160565, 0.0013778489993545087, 0.0014336217831031916, 0.0010267000186971527, 0.0012666522052477869, 0.001277009358214725, 0.98803019220377897]	romance
