Titles	Genres
Little Manhattan (2005)[0.0032284319039353093, 0.0029553226533385805, 0.98497593037514275, 0.0029485932850052258, 0.0029433986375246341, 0.0029483231450534932]	comedy
On Probation (Tiempo de Valientes) (2005)[0.0033588152996189779, 0.2448763078481152, 0.74169752172320047, 0.0033581956896496907, 0.003354245734362769, 0.003354913705053007]	action
Nanny McPhee (2005)[0.0033600249507431479, 0.0033714277675674564, 0.9831956319017372, 0.0033585807304107027, 0.0033563045426271451, 0.0033580301069143326]	comedy
Imagine Me & You (2005)[0.0069976607419048042, 0.0070277035747326336, 0.0070136113740366214, 0.0070044611076090736, 0.0070085117075952353, 0.96494805149412166]	romance
Date Movie (2006)[0.0035744638116541878, 0.95002171518936873, 0.035654982088966398, 0.0035794066879295699, 0.0035806636432458832, 0.003588768578835313]	comedy
Ultraviolet (2006)[0.0016160678390230818, 0.0016203814047496777, 0.51569550448368073, 0.0016189414313663576, 0.47783214660953449, 0.0016169582316456954]	sci-fi
V for Vendetta (2006)[0.0060098666360862626, 0.081157055287692348, 0.89477334814491682, 0.0060314260154745334, 0.0060246032799323316, 0.0060037006358976625]	sci-fi
She's the Man (2006)[0.0026707850757375475, 0.0026773394375949359, 0.98664781725808226, 0.0026676402184438877, 0.0026664253128554894, 0.0026699926972859754]	romance
Lives of Others, The (Das leben der Anderen) (2006)[0.9688616764445851, 0.0062277796902472605, 0.0062331402663123644, 0.0062265564891478197, 0.0062231079718022102, 0.0062277391379052735]	romance
Lisbela e o Prisioneiro (Lisbela and the Prisoner) (2003)[0.0013881989694462765, 0.99305390977752339, 0.0013916160984393591, 0.001387660414552073, 0.0013909408529921782, 0.0013876738870468423]	comedy
Slither (2006)[0.0023963919114828409, 0.98800552525658492, 0.0024013425322730723, 0.0023998196679678712, 0.0023978137357033615, 0.002399106895987998]	sci-fi
Renaissance (2006)[0.0027507675719341002, 0.98623838727400037, 0.0027554206584061813, 0.0027529472750921304, 0.0027501567916611131, 0.0027523204289059567]	animation
Sentinel, The (2006)[0.0020229866041479188, 0.98987956489984741, 0.0020282043847746826, 0.0020246544585808719, 0.0020217523881073656, 0.0020228372645416386]	action
Mission: Impossible III (2006)[0.0073004488826890349, 0.96342710666759312, 0.007341064155862255, 0.0073108481002292754, 0.0073121959311744488, 0.0073083362624519433]	action
RV (2006)[0.0055989448238773117, 0.0056132480810735822, 0.0056081844287399112, 0.97198328343086238, 0.005598394699594402, 0.0055979445358524359]	comedy
Over the Hedge (2006)[0.0042988064712449793, 0.97847520921253983, 0.0043061684029308388, 0.0043031617689271969, 0.0043025579934745468, 0.0043140961508826708]	animation
X-Men: The Last Stand (2006)[0.001388121854063247, 0.99305326350146894, 0.0013918971006629136, 0.0013882925479377303, 0.0013892081420772389, 0.0013892168537899797]	sci-fi
Break-Up, The (2006)[0.0062188174178267157, 0.006225143267631985, 0.006223397337306028, 0.0062157079855689685, 0.0062119166466595589, 0.96890501734500678]	comedy
Cars (2006)[0.039490943935763897, 0.0023377223463877336, 0.95116762877054151, 0.0023379369783198892, 0.0023332244702470267, 0.0023325434987400921]	comedy
Nacho Libre (2006)[0.0066999363766976419, 0.0067239534725826652, 0.96645390690258393, 0.0067074110306376113, 0.0067078664969509871, 0.006706925720547016]	comedy
Click (2006)[0.0015023663610767039, 0.90054464461601968, 0.09345418569639824, 0.0015001957457606773, 0.0015000050855095246, 0.0014986024952351928]	comedy
Devil Wears Prada, The (2006)[0.0014727784730764631, 0.94717458808127586, 0.046934144878154366, 0.0014730947098162918, 0.001471716708836508, 0.0014736771488404019]	comedy
Pirates of the Caribbean: Dead Man's Chest (2006)[0.001661352303102361, 0.0016650705292229643, 0.9916889900361453, 0.0016625956832326812, 0.001660528826053757, 0.001661462622242765]	action
Lady in the Water (2006)[0.0038169093858389613, 0.98091004632465661, 0.003826416299432762, 0.0038174206900164361, 0.0038150337744706983, 0.0038141735255844984]	fantasy
Jet Li's Fearless (Huo Yuan Jia) (2006)[0.0072779440363422892, 0.96354648933678844, 0.0073003474861761735, 0.0072838527797727381, 0.0073065510796177305, 0.0072848152813026444]	action
Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)[0.0060094340062583403, 0.27096455370870048, 0.0060094590213555805, 0.0060064911062130385, 0.006004471539928986, 0.70500559061754353]	fantasy
Little Miss Sunshine (2006)[0.0067260740827208478, 0.0067471657933093855, 0.006745347517309052, 0.0067283809315635016, 0.0067172789268889303, 0.96633575274820827]	comedy
Army of Shadows (L'armée des ombres) (1969)[0.0016001624293608676, 0.0016032997909228772, 0.13407019844621923, 0.85951660996768842, 0.0016055996892341746, 0.0016041296765744078]	action
Monster House (2006)[0.010486240126817531, 0.010534409787038054, 0.010509628950413756, 0.010494915915353516, 0.010508938239653296, 0.94746586698072388]	animation
Night at the Museum (2006)[0.00099484236250774356, 0.14759560071352656, 0.84842888079470591, 0.00099428716532131713, 0.00099286729693239309, 0.00099352166700614783]	fantasy
Stranger than Fiction (2006)[0.0016143786309739329, 0.0016205680583756381, 0.99191873336906666, 0.0016176496816357744, 0.0016166563805192649, 0.0016120138794287243]	fantasy
Ant Bully, The (2006)[0.00070131292546897483, 0.00070270525719944715, 0.99649548507205488, 0.00070088817708724254, 0.00069964230219518131, 0.00069996626599431967]	animation
Crank (2006)[0.0072867874987088506, 0.0073110757004326227, 0.96352922205207281, 0.007289251916498784, 0.0072795080052812785, 0.0073041548270056924]	action
Chaos (2005)[0.011978907902050764, 0.94009242621334665, 0.011985145716805919, 0.011959862178758137, 0.011944673896040885, 0.012038984092997588]	action
Step Up (2006)[0.0052430145689814078, 0.97377229808485344, 0.0052467220687767192, 0.0052452841584906913, 0.0052365260473437193, 0.0052561550715540997]	romance
Mind Game (2004)[0.0020491539310958534, 0.98974805380830588, 0.0020539731845004069, 0.0020507839604650946, 0.0020475982036797964, 0.00205043691195291]	comedy
Illusionist, The (2006)[0.0069905532408718893, 0.96501412043380119, 0.007008421137880058, 0.0069998539383788515, 0.0069916842701050015, 0.0069953669789630081]	romance
Severance (2006)[0.0083994275364609773, 0.95795898068643859, 0.0084326433310422753, 0.0083973491938293988, 0.0084004719792051784, 0.0084111272730234797]	comedy
Fountain, The (2006)[0.00182776913319008, 0.39503521125684771, 0.59765295621408288, 0.0018275344637014462, 0.001826665206004611, 0.0018298637261733471]	sci-fi
Snoopy Come Home (1972)[0.95330050039302705, 0.0093442100230378602, 0.0093474991120085262, 0.0093444751289751011, 0.0093144641858958974, 0.0093488511570556307]	animation
Science of Sleep, The (La science des rêves) (2006)[0.0020508343732259858, 0.98974490582913954, 0.0020559569171435675, 0.002053233484858372, 0.0020471605693264134, 0.0020479088263058451]	fantasy
Everyone's Hero (2006)[0.0019140832652829705, 0.26376116867479138, 0.0019146839212108586, 0.72859049605107129, 0.0019080434762709707, 0.0019115246113725669]	animation
Apocalypto (2006)[0.0045272639632536089, 0.0045497371901180124, 0.9773291535950035, 0.0045380715926444304, 0.0045305277574200775, 0.0045252459015603323]	action
Flyboys (2006)[0.0054143617306810611, 0.0054304917294071666, 0.0054321632005026373, 0.0054238528215726917, 0.9728873238354806, 0.0054118066823557786]	romance
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)[0.0012100734750900362, 0.0012125747862045742, 0.99394536949991608, 0.0012116250140237427, 0.0012100614390479158, 0.0012102957857176647]	comedy
Pan's Labyrinth (Laberinto del fauno, El) (2006)[0.0018325558716812181, 0.99085590056720474, 0.0018312152756463818, 0.0018287555297307307, 0.0018266424150872324, 0.0018249303406496175]	fantasy
Open Season (2006)[0.0027577354266508877, 0.0027648970769031862, 0.0027622240774935348, 0.98620182264967982, 0.0027557500745567991, 0.002757570694715745]	comedy
G.O.R.A. (2004)[0.0059907218188705799, 0.0060103311541818815, 0.97000668819627489, 0.0059982074623848632, 0.0059938089510709397, 0.0060002424172167623]	comedy
Departed, The (2006)[0.00098216137791963596, 0.00098518037092660518, 0.99508116871429197, 0.0009844238718890062, 0.00098146280860903802, 0.00098560285636367737]	action
Employee of the Month (2006)[0.00055455252059751869, 0.16113821707880471, 0.83664223982749486, 0.00055569821985677859, 0.0005551275158284174, 0.0005541648374177159]	comedy
Man of the Year (2006)[0.0016138833584561595, 0.99191765130857013, 0.001619295150526628, 0.0016172074892824657, 0.0016140141119151002, 0.001617948581249603]	comedy
Marine, The (2006)[0.005604902663508938, 0.0056223186859608448, 0.00560999342477624, 0.0056072632802489026, 0.0056046667395680469, 0.97195085520593705]	action
Elementary Particles, The (Elementarteilchen) (2006)[0.0019288084979471834, 0.2881392428004102, 0.70413989464315929, 0.0019324608451055374, 0.0019291703279777468, 0.001930422885399901]	romance
Children of Men (2006)[0.0025060197005426807, 0.54132984307074528, 0.00251465186404626, 0.4486281499384287, 0.0025125339746980592, 0.0025088014515390012]	sci-fi
Prestige, The (2006)[0.0021265781662164534, 0.0021323959435387658, 0.0021299422964999233, 0.0021308109887539909, 0.0021259941522687779, 0.98935427845272206]	sci-fi
Flushed Away (2006)[0.00095008052459896037, 0.0062040548846648766, 0.9899915062371405, 0.0009522055480542152, 0.0009540399567583846, 0.00094811284878306052]	animation
Casino Royale (2006)[0.0015431466505890802, 0.18556555161372215, 0.0015448838359174144, 0.092948828047457896, 0.7168535069848353, 0.0015440828674781475]	action
Déjà Vu (Deja Vu) (2006)[0.0045435429186338411, 0.97726304294790478, 0.0045574139889826854, 0.0045445951940819703, 0.0045429497739630275, 0.0045484551764335699]	sci-fi
10 Items or Less (2006)[0.0013540141969662805, 0.99322630569305648, 0.0013593233742665754, 0.0013540064323968196, 0.0013534591406995948, 0.0013528911626143124]	comedy
Holiday, The (2006)[0.0067192957628074692, 0.0067336840800177478, 0.0067233487960435476, 0.0067138207358081901, 0.0067141390623690423, 0.96639571156295401]	romance
Tenacious D in The Pick of Destiny (2006)[0.003226613539815102, 0.54159325098730837, 0.0032404732606316888, 0.0032358169878616005, 0.44546571269225677, 0.0032381325321266426]	comedy
Blood Diamond (2006)[0.0024688817579178331, 0.52303445286129802, 0.46708170751085604, 0.0024717238172349658, 0.0024695102439628342, 0.0024737238087301637]	action
Eragon (2006)[0.0015839860803497845, 0.99207841695261323, 0.0015871523085656373, 0.0015835940341252925, 0.0015849285030865971, 0.0015819221212595254]	fantasy
Painted Veil, The (2006)[0.006217075671351417, 0.96889964312837895, 0.006229521804077977, 0.00621268073748744, 0.0062133057351331259, 0.0062277729235711808]	romance
Plague Dogs, The (1982)[0.0098696738081324141, 0.95059028909755128, 0.0099031762788932241, 0.0098783960406765015, 0.0098778481241416759, 0.0098806166506048339]	animation
Arthur and the Invisibles (2007)[0.0013446809274303944, 0.99327496779946411, 0.0013481698598105032, 0.0013447906375147647, 0.0013430147709610953, 0.001344376004819139]	fantasy
American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006)[0.0043057315041464045, 0.0043175115291652156, 0.978458054829484, 0.0043075871173561108, 0.0043045490964443486, 0.0043065659234041752]	comedy
Bridge to Terabithia (2007)[0.0018652714601759906, 0.99066299240556688, 0.0018737141841935318, 0.0018666551579937633, 0.0018650546947649553, 0.0018663120973047764]	fantasy
Waitress (2007)[0.0015266079710021605, 0.94099004136489106, 0.052905599345330075, 0.0015273656260865942, 0.0015240825916610905, 0.0015263031010290325]	romance
Norbit (2007)[0.0018459414228557403, 0.25424267677321183, 0.73837729822649956, 0.0018454296797696468, 0.0018439290597253523, 0.0018447248379379385]	comedy
Cocaine Cowboys (2006)[0.0027989755150937125, 0.0028036703762498259, 0.0028050353130299284, 0.0028062271651766008, 0.98598903949664984, 0.0027970521338000704]	action
Ratatouille (2007)[0.0088285366481709628, 0.9558381114140998, 0.0088478210834923438, 0.0088379756386224809, 0.0088163784052262707, 0.0088311768103879838]	animation
Paris, I Love You (Paris, je t'aime) (2006)[0.010469846546115638, 0.010488786378786173, 0.010490044383979177, 0.010476609804740494, 0.94760566126037638, 0.010469051626002184]	romance
Music and Lyrics (2007)[0.0012719951710402928, 0.87253991940646103, 0.1223707160551398, 0.0012736544603747021, 0.0012703870003968275, 0.0012733279065874365]	romance
Hot Fuzz (2007)[0.0017503704391256068, 0.67579761442054009, 0.31719768398527531, 0.0017571732747295522, 0.0017480322647209984, 0.001749125615608307]	action
Next (2007)[0.006232617830232455, 0.96880586461594642, 0.0062433926602220823, 0.0062347486725178826, 0.0062550280838863893, 0.0062283481371947077]	action
300 (2007)[0.0011413708530784985, 0.0011442017061669375, 0.99428453036970588, 0.0011445585597323865, 0.0011451092959963646, 0.0011402292153198932]	action
Last Mimzy, The (2007)[0.0033605855848872876, 0.98317671104110071, 0.0033694438143876061, 0.0033608627346422429, 0.0033581614992662275, 0.0033742353257159409]	sci-fi
Priceless (Hors de prix) (2006)[0.0073057525908797544, 0.9635085064968405, 0.0073084033776145288, 0.0072992250803480228, 0.0072889302430825401, 0.007289182211234705]	romance
Host, The (Gwoemul) (2006)[0.00098256144453487556, 0.96089338083389642, 0.0351728149475945, 0.00098398160977878095, 0.00098518665827148949, 0.00098207450592395452]	comedy
Becoming Jane (2007)[0.0098781613303836942, 0.0098958831176065368, 0.0098695289267659182, 0.0098747650644094419, 0.0098618292341885582, 0.95061983232664582]	romance
Reign Over Me (2007)[0.0042006368977414634, 0.0042139413050165404, 0.97897942145390504, 0.004198776545726356, 0.0042012865902201083, 0.004205937207390569]	comedy
Shooter (2007)[0.0013026603079021152, 0.067842409314911561, 0.92693883986741954, 0.001307006474442043, 0.0013063429788304306, 0.0013027410564942952]	action
TMNT (Teenage Mutant Ninja Turtles) (2007)[0.30981887427286969, 0.49012579540486284, 0.1806423730800491, 0.0064625021034349934, 0.0064790121942300558, 0.0064714429445533331]	animation
Sunshine (2007)[0.0069992110742338456, 0.96499932499732533, 0.0070077218275192907, 0.0070009247523462352, 0.0069938816491526478, 0.0069989356994226834]	sci-fi
Fracture (2007)[0.0070068510016002492, 0.96502254842458723, 0.0070077144661170919, 0.0069939829372641709, 0.006981517984478991, 0.0069873851859522428]	action
Big Nothing (2006)[0.00097656452801522711, 0.00097906130311038145, 0.99511561222673883, 0.00097694385830523925, 0.00097590962191739297, 0.00097590846191299521]	comedy
Spider-Man 3 (2007)[0.0067071209645505796, 0.0067310424103633653, 0.0067272819613174899, 0.00672900445903121, 0.96638857619423146, 0.0067169740105057375]	action
Paprika (Papurika) (2006)[0.0015412733104222436, 0.0015449182157154476, 0.0015487285653967581, 0.9922799485854954, 0.0015408558728300323, 0.0015442754501401438]	animation
Day Watch (Dnevnoy dozor) (2006)[0.0047972787841886631, 0.97598396914576668, 0.0048142680474447686, 0.004805904313657643, 0.0048013384560145322, 0.0047972412529278547]	sci-fi
Hairspray (2007)[0.0011199751539275147, 0.0011233581609372803, 0.0011215737699373266, 0.99439639091592957, 0.0011196559638036888, 0.001119046035464692]	comedy
28 Weeks Later (2007)[0.0042004609008690196, 0.0042128588855814466, 0.0042108943681434061, 0.97897517814676449, 0.0041997181055401867, 0.0042008895931013009]	action
Shrek the Third (2007)[0.0020528677988200144, 0.98973708716607445, 0.0020545005099441641, 0.0020520216680994892, 0.0020565329888072316, 0.0020469898682546239]	comedy
Once (2006)[0.0057873722215593792, 0.005803169854784092, 0.0057957413707015841, 0.0057939422436758571, 0.0057867358354790734, 0.97103303847379996]	romance
Pirates of the Caribbean: At World's End (2007)[0.0010134659759794122, 0.0010144855841942655, 0.99493579728227244, 0.0010126296462576116, 0.001011741936822688, 0.0010118795744738381]	comedy
Librarian: Return to King Solomon's Mines, The (2006)[0.0011663382630152108, 0.63992490365750898, 0.027937351213687098, 0.32863471730819144, 0.0011701927974302555, 0.0011664967601668931]	action
Cashback (2006)[0.0014467276197852371, 0.0014525975271777792, 0.99275686872684787, 0.0014480486929351766, 0.001447313196283357, 0.0014484442369704818]	fantasy
